StudentID,Marital Status,Adjusted Gross Income,Father's Highest Grade Level,Mother's Highest Grade Level,Housing,Totalloan,Totalscholarship,Totalworkstudy,Totalgrant
64122,Single,22097.0,College,,On Campus Housing,21343.0,0.0,0.0,24418.0
64777,Single,0.0,College,High School,Off Campus,0.0,0.0,2000.0,30686.0
74574,Married,34209.0,Middle School,Unknown,Off Campus,5250.0,0.0,0.0,0.0
74741,Married,37.0,High School,Middle School,Off Campus,0.0,0.0,0.0,1433.0
79832,Single,35597.0,College,High School,Off Campus,17750.0,0.0,0.0,1877.0
79897,Single,28654.0,High School,High School,Off Campus,16000.0,0.0,0.0,3507.0
82180,Single,0.0,High School,High School,Off Campus,5500.0,0.0,0.0,4309.0
84434,Single,0.0,Unknown,High School,Off Campus,0.0,0.0,0.0,16297.0
100947,Divorced,74777.0,Middle School,Unknown,Off Campus,6250.0,0.0,0.0,0.0
102239,Single,20278.0,High School,High School,Off Campus,19500.0,0.0,2000.0,25164.0
108871,Single,22155.0,Middle School,Middle School,Off Campus,4500.0,0.0,0.0,590.0
124335,Single,0.0,High School,High School,With Parent,13279.0,0.0,0.0,6396.0
137622,,,,,,0.0,0.0,0.0,0.0
203218,Divorced,41340.0,College,College,Off Campus,21500.0,0.0,0.0,8631.0
205000,Single,20125.0,High School,College,Off Campus,23500.0,0.0,0.0,14116.0
205025,Single,44376.0,Unknown,Unknown,With Parent,26890.0,0.0,0.0,0.0
206557,Single,6860.0,College,High School,Off Campus,12253.0,0.0,0.0,18502.0
206792,Married,31492.0,Middle School,Middle School,Off Campus,0.0,0.0,0.0,0.0
235811,Single,18559.0,College,High School,With Parent,10713.0,0.0,0.0,2253.0
240670,Single,19386.0,High School,High School,Off Campus,26750.0,0.0,0.0,12409.0
241866,Single,19827.0,Unknown,Middle School,Off Campus,18467.0,0.0,0.0,3873.0
244840,Single,22307.0,Unknown,High School,Off Campus,27956.0,0.0,0.0,1110.0
246023,Single,28703.0,Unknown,Unknown,Off Campus,0.0,1000.0,0.0,12724.0
247741,Single,7250.0,High School,High School,Off Campus,0.0,0.0,0.0,24824.0
249154,Married,72137.0,Middle School,High School,Off Campus,22562.0,0.0,0.0,1123.0
250031,Single,0.0,,,Off Campus,0.0,0.0,0.0,0.0
252282,Single,2638.0,High School,High School,With Parent,22500.0,0.0,0.0,0.0
253222,Single,26571.0,High School,College,Off Campus,5500.0,0.0,0.0,0.0
255442,Single,21763.0,Unknown,Unknown,Off Campus,33500.0,0.0,0.0,15771.54
256455,Separated,8736.0,Unknown,College,Off Campus,23000.0,0.0,0.0,16731.510000000002
257987,Married,23138.0,Middle School,Middle School,Off Campus,3500.0,0.0,0.0,2864.0
258285,Married,31491.0,College,College,Off Campus,2000.0,0.0,0.0,2510.0
260962,Separated,0.0,High School,Middle School,Off Campus,6494.0,0.0,0.0,5647.0
261730,Single,16939.0,College,College,With Parent,21531.0,0.0,0.0,15335.0
262777,Single,0.0,High School,High School,With Parent,16356.0,0.0,0.0,14194.0
263458,Single,30929.0,College,College,Off Campus,0.0,0.0,0.0,0.0
263670,Divorced,13635.0,Unknown,High School,Off Campus,0.0,0.0,0.0,1008.48
266331,Single,1511.0,High School,High School,With Parent,10200.0,0.0,0.0,2871.0
266954,Single,19202.0,High School,Middle School,Off Campus,17750.0,0.0,0.0,5218.0
267782,Single,2572.0,College,High School,Off Campus,0.0,0.0,0.0,6522.0
267784,Single,13697.0,High School,High School,With Parent,5500.0,0.0,0.0,0.0
270610,Single,7474.0,Middle School,College,With Parent,0.0,0.0,0.0,4128.0
271675,Single,15585.0,Unknown,High School,With Parent,30300.0,0.0,0.0,12532.0
271877,Single,25460.0,High School,High School,With Parent,14000.0,0.0,0.0,0.0
272532,,,,,,0.0,0.0,0.0,0.0
273549,Single,16099.0,High School,High School,Off Campus,0.0,0.0,0.0,5647.0
273955,Single,12588.0,High School,High School,With Parent,28500.0,0.0,0.0,2425.0
276390,Married,44013.0,Unknown,Unknown,Off Campus,5779.0,0.0,0.0,2865.0
276640,,,,,,0.0,0.0,0.0,0.0
276737,Divorced,28950.0,College,High School,Off Campus,2797.0,0.0,0.0,0.0
277134,,,,,,11706.0,0.0,0.0,0.0
277184,,,,,,10500.0,0.0,0.0,0.0
277206,Married,51829.0,College,College,Off Campus,26964.0,0.0,0.0,15406.92
277407,Single,13511.0,Unknown,Middle School,With Parent,20494.0,0.0,0.0,12127.0
278054,Single,15188.0,High School,High School,With Parent,13310.0,0.0,0.0,12350.0
278099,Single,0.0,College,High School,Off Campus,5500.0,0.0,0.0,9266.0
278790,Single,31000.0,Unknown,High School,Off Campus,37500.0,0.0,0.0,874.0
279159,Single,0.0,College,High School,With Parent,0.0,0.0,0.0,23580.0
280359,Single,8835.0,High School,High School,Off Campus,14200.0,0.0,0.0,13217.0
281262,Married,40633.0,College,High School,Off Campus,0.0,0.0,0.0,4538.0
283647,Single,22882.0,Middle School,Middle School,Off Campus,10935.0,0.0,0.0,1868.0
284012,Single,22885.0,Unknown,High School,Off Campus,11050.0,0.0,0.0,7062.0
284342,Single,17617.0,Middle School,Middle School,On Campus Housing,6252.0,0.0,0.0,1460.0
285175,Single,4284.0,College,College,Off Campus,10500.0,0.0,0.0,14741.0
285343,Single,3050.0,Unknown,High School,With Parent,0.0,0.0,0.0,6058.0
287298,Single,9600.0,Unknown,Unknown,Off Campus,0.0,0.0,0.0,14298.0
288538,Single,0.0,Middle School,High School,Off Campus,0.0,0.0,0.0,13570.0
288609,Single,16549.0,High School,Unknown,Off Campus,0.0,0.0,0.0,22269.0
288725,Single,5739.0,High School,High School,Off Campus,0.0,22545.149999999998,0.0,0.0
288978,Single,7581.0,Middle School,Middle School,With Parent,0.0,0.0,0.0,3465.0
289298,Single,7007.0,High School,High School,With Parent,16201.0,0.0,0.0,8217.0
290097,Single,0.0,Unknown,High School,Off Campus,12750.0,0.0,0.0,15120.0
290476,,,,,,0.0,0.0,0.0,0.0
290985,Single,19194.0,College,High School,Off Campus,18000.0,0.0,0.0,2815.0
292171,Single,0.0,College,College,With Parent,3377.0,0.0,0.0,29052.0
292596,Single,4994.0,High School,High School,Off Campus,0.0,0.0,0.0,2840.0
292663,,,,,,0.0,0.0,0.0,0.0
293356,Single,2291.0,College,High School,With Parent,0.0,0.0,0.0,0.0
294108,Single,30810.0,High School,High School,Off Campus,19000.0,0.0,3000.0,7879.0
295667,Single,19647.0,Middle School,Unknown,Off Campus,3500.0,0.0,0.0,1432.0
295982,Single,6601.0,Middle School,High School,Off Campus,17000.0,0.0,0.0,16998.0
296149,Single,55590.0,Middle School,Middle School,Off Campus,28250.0,0.0,0.0,1340.0
296358,Single,7255.0,Middle School,Middle School,Off Campus,0.0,0.0,0.0,6058.0
297540,Single,6288.0,College,College,With Parent,4500.0,0.0,0.0,2440.0
297626,Married,16920.0,High School,High School,Off Campus,800.0,0.0,0.0,4817.0
297867,Single,11245.0,High School,High School,Off Campus,7500.0,0.0,0.0,25633.0
298023,Single,38907.0,High School,High School,Off Campus,5250.0,0.0,0.0,0.0
298160,Single,0.0,College,College,With Parent,0.0,0.0,1830.0,11052.0
298174,Separated,0.0,College,High School,With Parent,2090.0,0.0,0.0,25911.0
298559,Single,7752.0,High School,High School,With Parent,18134.0,0.0,0.0,15138.0
299435,,,,,,0.0,0.0,0.0,0.0
299640,Single,0.0,High School,High School,Off Campus,8500.0,0.0,0.0,9246.0
299643,Single,0.0,High School,High School,On Campus Housing,0.0,0.0,0.0,6058.0
300924,Single,6089.0,College,High School,Off Campus,8000.0,0.0,0.0,21663.0
301908,Single,6979.0,High School,High School,With Parent,2750.0,0.0,0.0,8946.0
303269,Single,24597.0,College,High School,Off Campus,0.0,0.0,0.0,0.0
304075,Single,0.0,College,College,With Parent,0.0,0.0,0.0,1640.0
305546,Separated,8891.0,High School,Middle School,Off Campus,3000.0,0.0,0.0,3193.0
305924,Single,17082.0,High School,High School,Off Campus,31100.0,0.0,0.0,0.0
305962,Separated,35719.0,Middle School,Middle School,Off Campus,15750.0,0.0,0.0,3629.0
305984,Single,4435.0,College,Unknown,Off Campus,9500.0,0.0,0.0,17814.0
306266,Single,1127.0,High School,High School,On Campus Housing,5500.0,0.0,0.0,0.0
306639,Single,5297.0,Middle School,High School,With Parent,0.0,0.0,0.0,24500.0
306707,,,,,,0.0,0.0,0.0,0.0
306795,Single,0.0,High School,High School,With Parent,0.0,0.0,0.0,2690.0
307322,,,,,,0.0,0.0,0.0,0.0
307474,,,,,,0.0,0.0,0.0,0.0
308097,Single,0.0,High School,High School,Off Campus,3200.0,0.0,0.0,28032.0
308141,Single,0.0,Middle School,Middle School,Off Campus,0.0,0.0,0.0,27432.0
308327,Single,22000.0,College,Middle School,Off Campus,0.0,0.0,0.0,0.0
308630,Single,8896.0,High School,Unknown,On Campus Housing,25500.0,0.0,1000.0,14010.0
308647,Single,1049.0,High School,College,With Parent,5900.0,0.0,0.0,0.0
309007,Single,6904.0,Unknown,,With Parent,0.0,0.0,0.0,14277.0
309786,,,,,,0.0,0.0,0.0,0.0
310700,Single,0.0,High School,College,With Parent,0.0,0.0,0.0,22230.0
310824,Single,0.0,High School,High School,Off Campus,8250.0,0.0,0.0,14691.0
310826,Single,8061.0,College,College,Off Campus,0.0,0.0,0.0,14886.0
310999,Single,0.0,Middle School,High School,Off Campus,0.0,0.0,0.0,18913.0
311334,Single,7621.0,College,College,On Campus Housing,0.0,0.0,0.0,0.0
311440,Single,16351.0,High School,High School,With Parent,2700.0,0.0,0.0,7631.0
311981,Single,0.0,Unknown,High School,Off Campus,0.0,0.0,0.0,23927.0
312872,Married,117977.0,Middle School,High School,Off Campus,7500.0,0.0,0.0,0.0
313188,,,,,,0.0,0.0,0.0,0.0
313498,,,,,,0.0,0.0,0.0,722.0
314012,Divorced,5576.0,High School,College,Off Campus,9023.0,0.0,0.0,18737.0
314492,Single,0.0,Unknown,Unknown,With Parent,0.0,0.0,0.0,28093.0
314940,Single,39199.0,Unknown,Unknown,Off Campus,3500.0,0.0,0.0,0.0
316008,Married,21105.0,Unknown,High School,Off Campus,4174.0,0.0,0.0,2486.0
316163,Divorced,0.0,College,College,Off Campus,0.0,0.0,0.0,4893.0
316280,Married,88332.0,High School,High School,Off Campus,0.0,0.0,0.0,0.0
316286,,,,,,0.0,0.0,0.0,0.0
316750,Single,0.0,Unknown,High School,On Campus Housing,6250.0,0.0,0.0,30754.0
316883,Single,900.0,High School,High School,With Parent,25250.0,0.0,0.0,4977.0
318376,,,,,,28287.0,0.0,0.0,0.0
318408,,,,,,0.0,0.0,0.0,0.0
318432,Single,4328.0,High School,High School,On Campus Housing,26500.0,0.0,0.0,15232.0
318492,Single,0.0,College,Unknown,Off Campus,0.0,0.0,0.0,6058.0
318622,Single,21193.0,High School,High School,With Parent,5250.0,0.0,0.0,740.0
318659,Single,8140.0,Unknown,College,Off Campus,24922.0,0.0,0.0,19572.0
318876,Single,800.0,Unknown,Unknown,With Parent,15250.0,0.0,0.0,15512.0
319252,Single,0.0,High School,High School,Off Campus,10500.0,0.0,0.0,27342.0
319409,Single,13293.0,Unknown,Unknown,Off Campus,15500.0,0.0,0.0,19474.0
320151,Single,0.0,College,High School,On Campus Housing,0.0,0.0,0.0,6058.0
320340,Married,32441.0,Middle School,Middle School,Off Campus,7909.0,0.0,0.0,4122.0
320386,Single,0.0,College,College,Off Campus,1750.0,0.0,0.0,0.0
320522,Married,121738.0,Middle School,Unknown,Off Campus,0.0,0.0,0.0,0.0
320724,Single,0.0,High School,College,With Parent,6250.0,0.0,0.0,11711.0
321449,Single,0.0,College,High School,With Parent,0.0,0.0,0.0,0.0
321636,Single,24314.0,High School,High School,Off Campus,4500.0,0.0,0.0,4483.0
322209,Married,36247.0,Middle School,Unknown,Off Campus,30628.0,0.0,0.0,12279.0
322532,Single,0.0,College,College,With Parent,11215.0,0.0,4000.0,28443.0
322702,Married,14264.0,College,College,Off Campus,11775.0,0.0,0.0,6467.0
322783,Separated,41650.0,High School,High School,Off Campus,0.0,0.0,0.0,1755.0
323296,Single,23294.0,College,College,Off Campus,0.0,0.0,0.0,490.0
323582,Single,20907.0,Middle School,High School,Off Campus,6715.0,0.0,0.0,24413.0
323598,Single,8000.0,High School,College,With Parent,0.0,0.0,0.0,0.0
323734,Single,32113.0,Unknown,High School,Off Campus,5250.0,0.0,0.0,1618.0
323904,Single,4399.0,High School,Unknown,Off Campus,15307.0,0.0,0.0,26581.0
324099,Single,0.0,College,High School,Off Campus,3000.0,0.0,0.0,2865.0
324217,Single,16506.0,High School,High School,Off Campus,0.0,0.0,0.0,5303.0
324337,Single,26627.0,College,Unknown,Off Campus,849.0,0.0,0.0,4483.0
324496,Single,9592.0,High School,Middle School,Off Campus,17500.0,0.0,0.0,14455.0
324651,Single,17675.0,High School,High School,Off Campus,19912.0,0.0,0.0,9062.0
324656,,,,,,4500.0,0.0,0.0,0.0
324670,Single,0.0,Unknown,Unknown,With Parent,10500.0,0.0,0.0,25381.0
324763,,,,,,0.0,0.0,0.0,0.0
324772,Single,0.0,High School,College,On Campus Housing,17750.0,0.0,3450.0,24293.0
324817,,,,,,0.0,0.0,0.0,0.0
324832,Single,9449.0,High School,Unknown,Off Campus,3500.0,0.0,0.0,2149.0
325487,Single,0.0,High School,High School,With Parent,0.0,0.0,0.0,5422.0
325514,,,,,,0.0,0.0,0.0,0.0
325626,Single,31192.0,College,High School,Off Campus,0.0,5250.0,0.0,0.0
325676,Single,20116.0,High School,High School,Off Campus,37500.0,0.0,0.0,1647.0
325918,Single,0.0,High School,High School,With Parent,22500.0,0.0,0.0,0.0
326374,Single,7000.0,,,Off Campus,9000.0,0.0,0.0,5753.0
326416,Single,0.0,College,High School,Off Campus,3500.0,0.0,0.0,9246.0
326476,Single,0.0,High School,High School,Off Campus,0.0,0.0,0.0,29436.0
326648,Single,0.0,High School,Unknown,On Campus Housing,10250.0,0.0,0.0,12186.0
326660,Single,3900.0,High School,High School,Off Campus,11500.0,0.0,0.0,14100.3
326739,,,,,,0.0,0.0,0.0,0.0
326834,Single,0.0,High School,High School,Off Campus,0.0,0.0,0.0,11358.0
326871,Single,0.0,College,Middle School,Off Campus,3500.0,0.0,0.0,2149.0
326874,Single,1399.0,High School,High School,With Parent,6500.0,0.0,0.0,0.0
326891,Single,0.0,Unknown,Unknown,With Parent,1750.0,0.0,0.0,7354.0
326937,,,,,,0.0,0.0,0.0,0.0
327080,Single,1501.0,College,College,With Parent,2750.0,0.0,0.0,0.0
327119,Single,6062.0,College,,With Parent,0.0,0.0,0.0,6222.0
327177,Single,0.0,College,College,On Campus Housing,56384.0,0.0,2000.0,5933.0
327184,Single,0.0,High School,,On Campus Housing,30077.0,0.0,3300.0,30736.0
327205,Single,0.0,College,Unknown,Off Campus,27500.0,0.0,0.0,11180.0
327283,Single,0.0,High School,College,With Parent,1750.0,0.0,0.0,6033.0
327299,Single,1245.0,High School,High School,Off Campus,2750.0,0.0,0.0,8178.0
327350,Married,82798.0,High School,High School,Off Campus,3750.0,0.0,0.0,890.0
327382,Single,12747.0,College,College,Off Campus,23000.0,0.0,0.0,21960.0
327395,Single,0.0,Middle School,Middle School,With Parent,2750.0,0.0,0.0,26543.0
327533,Divorced,31161.0,College,College,Off Campus,16000.0,0.0,0.0,7100.0
327821,Single,1929.0,College,High School,Off Campus,0.0,0.0,0.0,6058.0
327884,Single,0.0,College,College,With Parent,0.0,0.0,0.0,18238.0
327893,Single,9779.0,Middle School,Middle School,With Parent,0.0,0.0,0.0,3896.08
327979,Single,0.0,Unknown,Unknown,Off Campus,5590.0,0.0,0.0,0.0
327981,Single,0.0,High School,High School,With Parent,0.0,0.0,0.0,29386.0
327989,Single,0.0,College,College,With Parent,2750.0,0.0,0.0,26693.0
328000,,,,,,0.0,0.0,0.0,0.0
328006,Single,0.0,High School,High School,With Parent,3108.0,0.0,0.0,26107.0
328033,Single,0.0,High School,High School,Off Campus,0.0,0.0,0.0,9603.0
328048,Single,0.0,Middle School,,,5500.0,0.0,0.0,19200.0
328074,,,,,,0.0,0.0,0.0,0.0
328106,Single,0.0,High School,High School,With Parent,3200.0,0.0,0.0,10389.0
328120,Single,45489.0,High School,High School,Off Campus,7000.0,0.0,0.0,0.0
328126,,,,,,0.0,0.0,0.0,0.0
328135,Single,4823.0,High School,College,Off Campus,16611.0,0.0,0.0,15526.0
328137,Single,14609.0,College,College,With Parent,13250.0,0.0,0.0,13901.0
328183,Single,0.0,High School,High School,With Parent,7100.0,0.0,0.0,6211.0
328212,,,,,,0.0,0.0,0.0,0.0
328221,,,,,,0.0,0.0,0.0,0.0
328229,Married,56637.0,High School,Middle School,Off Campus,19000.0,0.0,0.0,6715.0
328239,Married,61658.0,Middle School,Middle School,Off Campus,0.0,0.0,0.0,0.0
328242,Married,84397.0,College,College,Off Campus,2167.0,0.0,0.0,0.0
328337,Single,0.0,College,High School,With Parent,9143.0,0.0,0.0,22433.3
328374,Single,0.0,High School,Unknown,With Parent,0.0,0.0,2000.0,13601.5
328720,Single,2282.0,College,College,With Parent,3500.0,0.0,0.0,6353.0
328782,Single,0.0,Middle School,,On Campus Housing,3500.0,0.0,0.0,2865.0
328804,Single,0.0,College,High School,Off Campus,20500.0,0.0,2000.0,1090.0
328810,Single,0.0,High School,High School,With Parent,0.0,0.0,0.0,13529.0
328910,Single,0.0,,,Off Campus,0.0,0.0,0.0,0.0
329099,Single,0.0,College,High School,Off Campus,3500.0,0.0,0.0,2865.0
329101,Single,0.0,High School,High School,Off Campus,0.0,0.0,0.0,34211.0
329105,Single,0.0,High School,College,On Campus Housing,11000.0,0.0,0.0,12570.0
329233,Single,0.0,College,College,Off Campus,0.0,0.0,0.0,18313.0
329298,Single,36204.0,High School,High School,Off Campus,2000.0,0.0,0.0,0.0
329460,,,,,,0.0,0.0,0.0,0.0
329468,Single,81117.0,Unknown,Unknown,Off Campus,10250.0,0.0,0.0,0.0
329471,Single,9721.0,College,Unknown,With Parent,8215.0,0.0,0.0,5013.0
329498,,,,,,0.0,0.0,0.0,0.0
329750,Single,0.0,Unknown,Unknown,With Parent,5500.0,0.0,0.0,7004.3
329846,,,,,,0.0,0.0,0.0,0.0
329960,Married,0.0,College,High School,Off Campus,800.0,0.0,0.0,1433.0
329964,Married,91674.0,Middle School,Middle School,Off Campus,5250.0,0.0,0.0,0.0
329981,Single,20390.0,High School,High School,,25000.0,0.0,0.0,3199.0
329991,Single,0.0,Middle School,Unknown,On Campus Housing,28250.0,0.0,0.0,25125.0
330035,Single,9005.0,High School,High School,With Parent,0.0,13360.3,0.0,4428.0
330044,Married,94473.0,College,High School,Off Campus,0.0,0.0,0.0,0.0
330056,Single,0.0,Middle School,,With Parent,9000.0,0.0,0.0,12157.0
330078,Single,8922.0,High School,High School,Off Campus,0.0,0.0,0.0,6058.0
330136,,,,,,0.0,0.0,0.0,0.0
330170,Single,0.0,High School,College,Off Campus,0.0,0.0,0.0,30252.0
330219,,,,,,0.0,0.0,0.0,0.0
330249,Single,0.0,College,High School,With Parent,0.0,0.0,0.0,0.0
330292,,,,,On Campus Housing,30165.0,0.0,0.0,0.0
330354,Single,20869.0,Middle School,Middle School,With Parent,16587.0,0.0,0.0,11918.0
330385,Single,0.0,College,High School,With Parent,5392.0,0.0,0.0,14353.0
330444,Single,0.0,College,High School,With Parent,22450.0,0.0,0.0,0.0
330639,Single,48954.0,High School,High School,Off Campus,22394.0,0.0,0.0,0.0
330650,Single,0.0,College,College,With Parent,2650.0,0.0,0.0,28143.0
330668,Single,8150.0,High School,Unknown,On Campus Housing,13792.0,0.0,0.0,20494.0
330807,Single,0.0,High School,High School,With Parent,0.0,0.0,0.0,5522.0
330860,Single,15375.0,Unknown,College,Off Campus,0.0,0.0,0.0,9402.0
330944,,,,,,0.0,0.0,0.0,0.0
331040,Single,0.0,Middle School,Unknown,On Campus Housing,8250.0,0.0,0.0,12570.0
331232,,,,,,0.0,0.0,0.0,0.0
331238,Single,0.0,College,Unknown,With Parent,5250.0,0.0,0.0,15004.4
331344,Single,6552.0,High School,High School,With Parent,13250.0,0.0,0.0,13258.0
331352,Single,0.0,College,College,Off Campus,28468.0,0.0,0.0,33893.0
331414,,,,,,0.0,0.0,0.0,0.0
331420,Single,9407.0,Unknown,Unknown,Off Campus,0.0,0.0,0.0,15031.0
331422,Married,88013.0,Unknown,,Off Campus,0.0,0.0,0.0,0.0
331501,Married,131722.0,College,College,Off Campus,0.0,0.0,0.0,0.0
331702,,,,,,0.0,0.0,0.0,0.0
331742,,,,,,0.0,0.0,0.0,0.0
331746,Single,13628.0,College,College,With Parent,12506.0,0.0,0.0,0.0
331753,Separated,7920.0,High School,High School,Off Campus,1750.0,0.0,0.0,1433.0
331772,Separated,52491.0,High School,High School,Off Campus,15750.0,0.0,0.0,3534.0
331826,Single,21984.0,Unknown,Unknown,Off Campus,25000.0,0.0,0.0,5615.0
331851,Single,319.0,High School,College,With Parent,0.0,0.0,0.0,31186.0
332038,Single,0.0,Unknown,Middle School,On Campus Housing,20521.0,0.0,0.0,4468.0
332060,Married,9781.0,High School,High School,Off Campus,0.0,0.0,0.0,21936.0
332242,Single,10596.0,High School,High School,Off Campus,10178.0,0.0,0.0,15556.0
332302,,,,,,16750.0,0.0,0.0,0.0
332316,Single,0.0,High School,College,Off Campus,0.0,0.0,0.0,26111.0
332376,Single,9001.0,Middle School,High School,Off Campus,1750.0,0.0,0.0,2888.0
332390,Single,11697.0,High School,Middle School,Off Campus,10500.0,0.0,0.0,6710.0
332418,Single,2099.0,High School,High School,With Parent,0.0,0.0,0.0,0.0
340015,Single,2388.0,High School,High School,On Campus Housing,3500.0,0.0,0.0,1190.0
340036,Married,21126.0,Unknown,Unknown,Off Campus,0.0,0.0,0.0,716.0
340049,Single,0.0,Unknown,Unknown,With Parent,3000.0,0.0,0.0,25886.0
340090,Married,0.0,High School,College,Off Campus,33500.0,0.0,0.0,10973.0
340118,Single,32217.0,High School,High School,Off Campus,0.0,0.0,0.0,8618.0
340130,Single,2637.0,College,College,With Parent,3750.0,0.0,0.0,8993.0
340147,,,,,,5250.0,0.0,0.0,317.0
340450,Single,7569.0,College,College,Off Campus,3000.0,0.0,0.0,8946.0
340454,,,,,,0.0,0.0,0.0,0.0
340478,,,,,,0.0,0.0,0.0,0.0
340492,Single,0.0,College,College,With Parent,5500.0,0.0,0.0,17069.0
340516,Single,16850.0,Middle School,Middle School,With Parent,22750.0,0.0,0.0,8590.0
340523,Single,7039.0,High School,High School,With Parent,0.0,0.0,0.0,2865.0
340548,,,,,,0.0,13680.99,0.0,0.0
340551,Single,20687.0,Unknown,Unknown,Off Campus,8500.0,0.0,0.0,890.0
340558,Divorced,42181.0,High School,High School,Off Campus,25661.0,0.0,0.0,9263.0
340587,Single,0.0,High School,College,On Campus Housing,3500.0,0.0,0.0,6058.0
340595,Divorced,9858.0,Unknown,Unknown,Off Campus,5500.0,0.0,0.0,27432.0
340597,Single,4942.0,College,College,With Parent,22593.0,0.0,0.0,11573.0
340655,Single,0.0,College,College,With Parent,16250.0,0.0,0.0,763.3
340660,,,,,,0.0,0.0,0.0,0.0
340661,Single,19298.0,High School,High School,Off Campus,7500.0,0.0,0.0,1477.9
340664,,,,,,8644.0,0.0,0.0,8689.0
340695,Single,15165.0,High School,High School,Off Campus,0.0,0.0,0.0,5080.5
340734,,,,,,5607.0,0.0,0.0,0.0
340752,Single,11364.0,Middle School,High School,Off Campus,6500.0,0.0,0.0,17073.0
340764,Married,68877.0,High School,Middle School,Off Campus,23026.0,0.0,0.0,0.0
340766,Single,0.0,High School,Unknown,Off Campus,21500.0,500.0,0.0,11114.0
340770,,,,,,0.0,0.0,0.0,0.0
340783,Married,20659.0,Middle School,Middle School,Off Campus,0.0,0.0,0.0,4817.0
340788,,,,,,0.0,0.0,0.0,0.0
340804,,,,,,0.0,0.0,0.0,0.0
340813,Single,0.0,Unknown,Unknown,Off Campus,10500.0,0.0,0.0,6360.0
340826,Single,9733.0,Unknown,Unknown,Off Campus,17750.0,0.0,0.0,5752.0
340833,Single,17154.0,College,Unknown,Off Campus,0.0,0.0,0.0,870.0
340844,,,,,,0.0,0.0,0.0,0.0
340853,Divorced,33893.0,High School,College,Off Campus,25029.0,0.0,0.0,0.0
340863,Single,31205.0,Middle School,Middle School,Off Campus,31250.0,0.0,0.0,0.0
340894,,,,,,0.0,0.0,0.0,0.0
340905,Married,32252.0,College,College,Off Campus,20327.0,0.0,0.0,3015.0
340919,,,,,,0.0,0.0,0.0,0.0
340920,Single,23448.0,Unknown,Unknown,Off Campus,16250.0,0.0,0.0,8940.0
340931,Single,0.0,College,College,Off Campus,19896.0,0.0,0.0,10977.0
340962,Single,3313.0,High School,High School,With Parent,3500.0,0.0,0.0,0.0
340963,Single,19699.0,Middle School,Middle School,Off Campus,2609.0,0.0,0.0,872.0
340971,,,,,,0.0,0.0,0.0,0.0
340974,Single,4400.0,College,,Off Campus,10750.0,0.0,0.0,11182.0
340992,Single,0.0,High School,High School,Off Campus,0.0,0.0,0.0,246.39
340993,,,,,,0.0,0.0,0.0,0.0
340999,Single,16276.0,High School,College,Off Campus,13402.0,3000.0,0.0,7842.0
341009,Married,33380.0,,,Off Campus,11000.0,0.0,0.0,10440.0
341055,Single,0.0,High School,College,Off Campus,0.0,0.0,0.0,9686.98
341078,,,,,,0.0,0.0,0.0,0.0
341105,,,,,,12000.0,0.0,0.0,0.0
341111,Single,9402.0,High School,College,Off Campus,25500.0,0.0,0.0,21778.0
341148,Single,2552.0,High School,College,Off Campus,2250.0,0.0,0.0,20907.0
341161,Single,0.0,College,High School,With Parent,2750.0,0.0,0.0,8993.0
341189,Single,16307.0,High School,High School,With Parent,0.0,0.0,0.0,0.0
341190,,,,,,0.0,0.0,0.0,0.0
341197,Divorced,29147.0,High School,High School,Off Campus,0.0,0.0,0.0,8640.0
341238,Married,53917.0,Unknown,Unknown,Off Campus,0.0,0.0,0.0,6415.0
341248,Single,35974.0,High School,Middle School,Off Campus,9500.0,0.0,0.0,0.0
341249,Single,32412.0,College,High School,Off Campus,26949.0,0.0,0.0,1625.0
341252,Married,49535.0,High School,High School,Off Campus,31500.0,0.0,0.0,11280.0
341255,,,,,,0.0,0.0,0.0,0.0
341273,Single,9460.0,High School,High School,Off Campus,1750.0,0.0,0.0,4483.0
342182,,,,,,0.0,0.0,0.0,0.0
342192,Single,0.0,High School,High School,With Parent,15250.0,0.0,0.0,0.0
342201,,,,,,0.0,0.0,0.0,0.0
342251,,,,,,0.0,0.0,0.0,0.0
342300,,,,,,18000.0,0.0,0.0,2888.0
342336,Single,57508.0,High School,High School,Off Campus,16750.0,0.0,0.0,0.0
342337,,,,,,0.0,0.0,0.0,0.0
342341,Single,1605.0,High School,High School,With Parent,5500.0,0.0,0.0,5646.0
342345,,,,,,0.0,0.0,0.0,0.0
342357,Single,19495.0,High School,College,With Parent,24250.0,0.0,0.0,0.0
342362,Married,51365.0,College,,Off Campus,21697.0,0.0,0.0,1020.0
342363,,,,,,0.0,0.0,0.0,0.0
342418,Single,9444.0,College,College,Off Campus,5450.0,0.0,0.0,15120.0
342420,Single,9176.0,High School,High School,With Parent,0.0,0.0,0.0,25010.0
342421,,,,,,0.0,0.0,0.0,0.0
342440,,,,,,0.0,0.0,0.0,0.0
342443,Single,0.0,High School,College,With Parent,10000.0,0.0,0.0,0.0
342447,Single,0.0,High School,High School,Off Campus,0.0,0.0,0.0,0.0
342472,Single,0.0,College,College,Off Campus,7500.0,0.0,0.0,26132.0
342476,Separated,29.0,Unknown,Unknown,Off Campus,17500.0,0.0,0.0,21977.0
342480,Married,64657.0,High School,Unknown,Off Campus,10500.0,0.0,0.0,5115.0
342485,Single,11302.0,Unknown,Unknown,Off Campus,9931.0,0.0,0.0,8465.0
