StudentID,Cohort,CohortTerm,Term,AcademicYear,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA
316982,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,4,4
316982,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,4,4
316982,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,4,4
316985,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,2.33,2.33
316987,2015-16,3,3,2015-16,0,0,0,0,0,0,0,0,0,1,0.43,0.42
316988,2016-17,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.33,2.33
316988,2016-17,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.7,2.42
316992,2012-13,3,1,2013-14,0,0,0,0,0,0,0,0,0,1,0,1.2
316992,2012-13,3,3,2013-14,0,0,0,0,0,0,0,0,0,1,0,0.87
316992,2012-13,3,3,2012-13,0,0,0,0,0,0,0,0,0,1,2.4,2.4
316993,2012-13,3,1,2014-15,0,0,0,0,0,0,0,0,0,1,4,3.94
316993,2012-13,3,1,2013-14,0,0,0,0,0,0,0,0,0,1,4,3.88
316993,2012-13,3,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.85,3.92
316993,2012-13,3,3,2013-14,0,0,0,0,0,0,0,0,0,1,4,3.92
316993,2012-13,3,3,2012-13,0,0,0,0,0,0,0,0,0,1,3.7,3.7
316997,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.3,3.6
316997,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,4,4
316997,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.5,3.52
316997,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.78,3.94
316997,2013-14,1,6,2014-15,0,0,0,0,0,0,0,0,0,1,2.7,3.52
316997,2013-14,1,6,2013-14,0,0,0,0,0,0,0,0,0,1,2.3,3.68
317016,2012-13,3,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.46,3.57
317016,2012-13,3,1,2013-14,0,0,0,0,0,0,0,0,0,1,3.46,3.66
317016,2012-13,3,3,2014-15,0,0,0,0,0,0,0,0,0,1,3,3.51
317016,2012-13,3,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.52,3.61
317016,2012-13,3,3,2012-13,0,0,0,0,0,0,0,0,0,1,3.93,3.92
317018,2016-17,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,1.6,1.6
317018,2016-17,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.35,1.96
317025,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.75,3.51
317025,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.73,3.65
317025,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,4,3.6
317025,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,3.48,3.48
317025,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,4,3.52
317025,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.4,3.61
317025,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.73,3.64
317025,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.37,3.42
317025,2013-14,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,3.3,3.6
317027,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.95,3.65
317027,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.68,3.5
317027,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.54,3.55
317027,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,3.18,3.17
317027,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.57,3.64
317027,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,4,3.59
317027,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.2,3.46
317027,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.88,3.56
317027,2013-14,1,6,2014-15,0,0,0,0,0,0,0,0,0,1,3.7,3.47
317028,2012-13,3,3,2012-13,0,0,0,0,0,0,0,0,0,1,0,0
317029,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,1.93,2.56
317029,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.79,2.71
317029,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.07,2.79
317029,2013-14,1,1,2013-14,0,1,0,0,0,0,0,0,0,1,2.56,2.56
317029,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,1.65,2.49
317029,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.47,2.68
317029,2013-14,1,3,2014-15,1,0,0,0,0,0,0,0,0,1,2.39,2.77
317029,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,2.71,2.64
317030,2012-13,3,1,2013-14,0,0,0,0,0,0,0,0,0,1,4,3.83
317030,2012-13,3,3,2012-13,0,0,0,0,0,0,0,0,0,1,3.67,3.66
317032,2012-13,3,1,2013-14,0,0,0,0,0,0,0,0,0,1,3,3.46
317032,2012-13,3,3,2012-13,0,0,0,0,0,0,0,0,0,1,3.77,3.76
317033,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,0,0
317035,2012-13,3,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.58,3.39
317035,2012-13,3,1,2013-14,0,0,0,0,0,0,0,0,0,1,3.18,3.43
317035,2012-13,3,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.58,3.41
317035,2012-13,3,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.18,3.33
317035,2012-13,3,3,2012-13,0,0,0,0,0,0,0,0,0,1,3.67,3.66
317035,2012-13,3,6,2012-13,0,0,0,0,0,0,0,0,0,1,4,3.72
317044,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.52,2.73
317044,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.91,2.79
317044,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,2.4,2.59
317044,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,2.33,2.63
317044,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.52,2.75
317044,2013-14,1,3,2014-15,1,0,0,0,0,0,0,0,0,1,3.25,2.72
317044,2013-14,1,3,2013-14,1,0,0,0,0,0,0,0,0,1,3.15,2.8
317044,2013-14,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,3.3,2.75
317044,2013-14,1,6,2014-15,0,0,0,0,0,0,0,0,0,1,3.7,2.76
317044,2013-14,1,6,2013-14,0,0,0,0,0,0,0,0,0,1,3,2.65
317046,2013-14,1,1,2013-14,0,1,0,0,0,0,0,0,0,1,2.12,2.12
317046,2013-14,1,3,2013-14,1,1,0,0,0,0,0,0,0,1,0.53,1.19
317050,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.6,3.29
317050,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.43,3.26
317050,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.62,3.24
317050,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,2.75,2.75
317050,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.5,3.3
317050,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.13,3.25
317050,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.18,3.22
317050,2013-14,1,3,2013-14,1,0,0,0,0,0,0,0,0,1,3.28,3.01
317050,2013-14,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,3,3.25
317055,2015-16,3,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.66,3.54
317055,2015-16,3,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.43,3.57
317055,2015-16,3,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.4,3.4
317058,2014-15,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.93,2.82
317058,2014-15,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.23,3.06
317058,2014-15,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,2.93,2.92
317058,2014-15,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,1.35,2.68
317058,2014-15,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,1.5,2.54
317058,2014-15,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.08,3
317060,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.63,3.14
317060,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.14,3.09
317060,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.78,3.14
317060,2013-14,1,1,2013-14,0,1,0,0,0,0,0,0,0,1,2.36,2.36
317060,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.24,3.13
317060,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.14,3.12
317060,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,2.97,3.09
317060,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,2.83,2.6
317060,2013-14,1,6,2014-15,0,0,0,0,0,0,0,0,0,1,3.29,3.11
317060,2013-14,1,6,2013-14,0,0,0,0,0,0,0,0,0,1,3.75,2.84
317062,2012-13,3,1,2013-14,1,1,0,0,0,0,0,0,0,1,3,2.71
317062,2012-13,3,3,2012-13,0,1,0,0,0,0,0,0,0,1,2.5,2.5
317065,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.35,3.28
317065,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.17,3.17
317065,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.15,3.4
317065,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,3.87,3.87
317065,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3,3.24
317065,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.55,3.26
317065,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,2.9,3.17
317068,2016-17,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.93,3.92
317068,2016-17,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.94,3.93
317070,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.48,3.65
317070,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.77,3.67
317070,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.7,3.7
317070,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,3.97,3.96
317070,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.93,3.68
317070,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.79,3.67
317070,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.51,3.65
317070,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.46,3.68
317070,2013-14,1,6,2013-14,0,0,0,0,0,0,0,0,0,1,4,3.71
317072,2012-13,3,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.98,3.32
317072,2012-13,3,1,2013-14,0,0,0,0,0,0,0,0,0,1,2.69,3.03
317072,2012-13,3,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.29,3.14
317072,2012-13,3,3,2012-13,0,0,0,0,0,0,0,0,0,1,2.93,2.92
317072,2012-13,3,6,2013-14,0,0,0,0,0,0,0,0,0,1,3.7,3.18
317072,2012-13,3,6,2012-13,0,0,0,0,0,0,0,0,0,1,4,3.16
317076,2016-17,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.9,2.9
317076,2016-17,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.89,2.89
317079,2012-13,3,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.1,3.06
317079,2012-13,3,1,2013-14,0,0,0,0,0,0,0,0,0,1,2.8,3.15
317079,2012-13,3,3,2014-15,0,0,0,0,0,0,0,0,0,1,2.8,3
317079,2012-13,3,3,2013-14,0,0,0,0,0,0,0,0,0,1,2.85,3.04
317079,2012-13,3,3,2012-13,0,0,0,0,0,0,0,0,0,1,3.43,3.42
317083,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.75,3.41
317083,2013-14,1,1,2013-14,1,0,0,0,0,0,0,0,0,1,3.18,3.18
317083,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,2.9,3.34
317083,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.23,3.2
317109,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.72,3.37
317109,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.25,3.22
317109,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,2.75,3.09
317109,2013-14,1,1,2013-14,0,1,0,0,0,0,0,0,0,1,3,3
317109,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,4,3.46
317109,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.46,3.27
317109,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.46,3.22
317109,2013-14,1,3,2013-14,0,1,0,0,0,0,0,0,0,1,3.55,3.37
317109,2013-14,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,3.7,3.47
317109,2013-14,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,4,3.27
317112,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.34,3.18
317112,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.2,3.04
317112,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.26,2.76
317112,2013-14,1,1,2013-14,0,1,0,0,0,0,0,0,0,1,3,3
317112,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.22,3.18
317112,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.45,3.15
317112,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.74,3.06
317112,2013-14,1,3,2013-14,1,0,0,0,0,0,0,0,0,1,2,2.4
317121,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,2.28,2.74
317121,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,2.33,2.7
317121,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.33,2.93
317124,2012-13,3,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.71,2.36
317124,2012-13,3,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.13,2.93
317124,2012-13,3,1,2013-14,0,0,0,0,0,0,0,0,0,1,2.36,2.7
317124,2012-13,3,3,2014-15,0,0,0,0,0,0,0,0,0,1,0.57,2.29
317124,2012-13,3,3,2013-14,0,0,0,0,0,0,0,0,0,1,3,2.77
317124,2012-13,3,3,2012-13,0,0,0,0,0,0,0,0,0,1,3.15,3.15
317130,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.43,2.85
317130,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.78,2.8
317130,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.01,2.98
317130,2013-14,1,1,2013-14,0,1,0,0,0,0,0,0,0,1,3.18,3.18
317130,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.13,2.87
317130,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.72,2.89
317130,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,2.87,2.95
317130,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,2.83,2.96
317139,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.25,2.24
317139,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.03,2.05
317139,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,2.75,2.29
317139,2013-14,1,1,2013-14,1,1,0,0,0,0,0,0,0,1,2.62,2.61
317139,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,0,2.06
317139,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.2,2.12
317139,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,1.67,2.06
317139,2013-14,1,3,2013-14,0,1,0,0,0,0,0,0,0,1,1.62,1.97
317151,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.7,2.85
317151,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.9,2.8
317151,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.68,2.87
317151,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,1.98,1.97
317151,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.57,2.82
317151,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.33,2.87
317151,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,2.5,2.78
317151,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,2.98,2.49
317157,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.94,3.66
317157,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.67,3.6
317157,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.57,3.7
317157,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,3.6,3.6
317157,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.91,3.69
317157,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.75,3.62
317157,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.19,3.58
317157,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.93,3.75
317157,2013-14,1,6,2013-14,0,0,0,0,0,0,0,0,0,1,3.82,3.76
317158,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,2.6,2.6
317161,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.5,2.96
317161,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.46,3.47
317161,2013-14,1,1,2013-14,1,0,0,0,0,0,0,0,0,1,3.85,3.85
317161,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,0,2.49
317161,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,2.12,3.07
317161,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.34,3.48
317163,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.15,2.92
317163,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,3.28,3.27
317163,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,2.46,2.82
317164,2016-17,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.94,3.94
317164,2016-17,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.94,3.94
317165,2016-17,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,1.34,1.34
317167,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.56,2.78
317167,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.68,2.81
317167,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,2.83,2.65
317167,2013-14,1,1,2013-14,0,1,0,0,0,0,0,0,0,1,2.09,2.09
317167,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,1.94,2.64
317167,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,2.81,2.54
317167,2013-14,1,3,2013-14,0,1,0,0,0,0,0,0,0,1,3.03,2.53
317167,2013-14,1,6,2014-15,0,0,0,0,0,0,0,0,0,1,4,2.68
317175,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,2.74,2.71
317175,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.68,2.6
317175,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,2.28,2.6
317175,2013-14,1,1,2013-14,1,1,0,0,0,0,0,0,0,1,3.46,3.46
317175,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.06,2.76
317175,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.06,2.7
317175,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,2.5,2.38
317175,2013-14,1,3,2013-14,0,1,0,0,0,0,0,0,0,1,2.57,2.88
317175,2013-14,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,3.85,2.82
317175,2013-14,1,6,2014-15,0,0,0,0,0,0,0,0,0,1,2.7,2.4
317195,2013-14,1,1,2013-14,0,1,0,0,0,0,0,0,0,1,3,3
317195,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,1,1.6
317209,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.25,3.33
317209,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.26,3.32
317209,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,2.72,3.18
317209,2013-14,1,1,2013-14,1,0,0,0,0,0,0,0,0,1,3.7,3.7
317209,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.43,3.34
317209,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.53,3.35
317209,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.74,3.33
317209,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.34,3.47
317222,2014-15,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.04,2.73
317222,2014-15,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.86,2.69
317222,2014-15,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,2.68,2.67
317222,2014-15,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,2.26,2.64
317222,2014-15,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.18,2.58
317222,2014-15,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,2.68,2.67
317222,2014-15,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,3,2.67
317222,2014-15,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,3.7,2.52
317222,2014-15,1,6,2014-15,0,0,0,0,0,0,0,0,0,1,2,2.67
317223,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.28,3.01
317223,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.84,3.04
317223,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,2.81,3.03
317223,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,2.93,2.92
317223,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.28,3.05
317223,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.68,2.98
317223,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.34,3.09
317223,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.38,3.15
317223,2013-14,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,3.85,3.05
317223,2013-14,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,3.15,2.98
317224,2014-15,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.3,2.48
317224,2014-15,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,1.81,2.6
317224,2014-15,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,2.67,2.66
317224,2014-15,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.23,2.65
317224,2014-15,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,0.97,2.35
317224,2014-15,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,2.91,2.47
317224,2014-15,1,6,2016-17,0,0,0,0,0,0,0,0,0,1,3.7,2.77
317224,2014-15,1,6,2014-15,0,0,0,0,0,0,0,0,0,1,3.2,2.61
317228,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,1.8,2.78
317228,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,1.8,2.68
317228,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.16,3.13
317228,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,3.42,3.42
317228,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,1.46,2.59
317228,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.46,2.83
317228,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,2.8,3.16
317228,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,2.88,3.12
317229,2016-17,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,0,0
317236,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.4,3.38
317236,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.43,3.42
317236,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.58,3.54
317236,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,3.28,3.27
317236,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,3.2,3.37
317236,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.23,3.4
317236,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.08,3.42
317236,2013-14,1,3,2013-14,1,0,0,0,0,0,0,0,0,1,3.78,3.52
317236,2013-14,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,3,3.4
317239,2014-15,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.08,2.7
317239,2014-15,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.1,2.17
317239,2014-15,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,2.98,2.98
317239,2014-15,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,2.88,2.58
317239,2014-15,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,2,2.06
317262,2015-16,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,1.68,1.67
317270,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,3.94,3.94
317270,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,4,3.96
317270,2013-14,1,6,2013-14,0,0,0,0,0,0,0,0,0,1,3.3,3.91
317344,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,3.93,3.7
317344,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,3.75,3.67
317344,2013-14,1,1,2014-15,0,0,0,0,0,0,0,0,0,1,3.59,3.66
317344,2013-14,1,1,2013-14,0,0,0,0,0,0,0,0,0,1,3.55,3.62
317344,2013-14,1,3,2016-17,0,0,0,0,0,0,0,0,0,1,4,3.71
317344,2013-14,1,3,2015-16,0,0,0,0,0,0,0,0,0,1,3.64,3.67
317344,2013-14,1,3,2014-15,0,0,0,0,0,0,0,0,0,1,3.89,3.71
317344,2013-14,1,3,2013-14,0,0,0,0,0,0,0,0,0,1,3.76,3.68
317344,2013-14,1,6,2015-16,0,0,0,0,0,0,0,0,0,1,4,3.67
317344,2013-14,1,6,2014-15,0,0,0,0,0,0,0,0,0,1,2.7,3.65
317344,2013-14,1,6,2013-14,0,0,0,0,0,0,0,0,0,1,3.7,3.68
317345,2013-14,1,1,2016-17,0,0,0,0,0,0,0,0,0,1,1.68,2.52
317345,2013-14,1,1,2015-16,0,0,0,0,0,0,0,0,0,1,2.45,2.65
